ZipCode,WaterUse,PowerUse,Date
90013,59.46,287,2007
90013,58.95,305,2007
90013,59.83,302,2007
90013,64.21,259,2007
90013,60.39,259,2007
90013,57.72,215,2007
90013,55.57,232,2007
90013,56.93,268,2008
90013,51.55,253,2008
90013,56.26,247,2008
90013,55.38,256,2008
90013,59.69,320,2008
90013,55.15,323,2008
90013,58.86,410,2008
90013,59.77,410,2008
90013,64.32,377,2008
90013,60.46,379,2008
90013,57.56,306,2008
90013,55.44,316,2008
90013,56.84,309,2009
90013,51.35,280,2009
90013,56.04,282,2009
90013,55.18,274,2009
90013,59.91,306,2009
90013,55.37,306,2009
90013,59.43,362,2009
90013,59,369,2009
90013,61.7,364,2009
90013,57.95,360,2009
90013,54.44,275,2009
90013,51.12,287,2009
90013,52.1,292,2010
90013,48.21,264,2010
90013,50.35,263,2010
90013,49.6,256,2010
90013,53.68,281,2010
90013,51.8,278,2010
90013,56.63,349,2010
90013,59.91,349,2010
90013,60.04,325,2010
90013,59.87,334,2010
90013,56.02,309,2010
90013,54.48,320,2010
90013,55.15,329,2011
90013,47.27,297,2011
90013,54.53,304,2011
90013,51.46,292,2011
90013,57.44,308,2011
90013,52.78,311,2011
90013,58.4,382,2011
90013,54.06,385,2011
90013,57.88,360,2011
90013,56.52,362,2011
90013,57.98,310,2011
90013,56.42,321,2011
90013,56.37,302,2012
90013,53.45,283,2012
90013,56.83,295,2012
90013,55.7,289,2012
90013,59.45,320,2012
90013,59,323,2012
90013,5.14,421,2012
90013,5.14,429,2012
90013,4.14,435,2012
90013,4.29,428,2012
90013,4,309,2012
90013,4.43,320,2013
90013,5.43,340,2013
90013,4.71,306,2013
90013,5,286,2013
90013,4.43,281,2013
90013,4.29,345,2013
90013,4.43,347,2013
90014,80.76,269,2005
90014,90.28,290,2005
90014,88.12,258,2005
90014,83.81,266,2005
90014,80.26,245,2005
90014,82.91,255,2005
90014,78,261,2006
90014,76.14,239,2006
90014,84.01,272,2006
90014,77.32,265,2006
90014,81.91,292,2006
90014,86.89,294,2006
90014,83.81,367,2006
90014,87.85,359,2006
90014,86.77,277,2006
90014,90.11,279,2006
90014,81.91,255,2006
90014,84.46,266,2006
90014,73.25,275,2007
90014,71.17,255,2007
90014,80.6,258,2007
90014,76.21,252,2007
90014,75.25,263,2007
90014,82.05,272,2007
90014,82.15,332,2007
90014,81.66,327,2007
90014,85.32,282,2007
90014,81.77,283,2007
90014,77.02,252,2007
90014,76.37,265,2007
90014,76.3,286,2008
90014,68.54,270,2008
90014,79.55,260,2008
90014,75.34,255,2008
90014,77.34,308,2008
90014,68.06,307,2008
90014,82.75,307,2008
90014,82.37,305,2008
90014,86.64,283,2008
90014,83.13,291,2008
90014,78.55,245,2008
90014,77.98,255,2008
90014,77.5,243,2009
90014,69.52,222,2009
90014,80.58,231,2009
90014,76.34,223,2009
90014,77.96,242,2009
90014,68.58,242,2009
90014,82.26,346,2009
90014,83.21,353,2009
90014,83.2,363,2009
90014,80.65,360,2009
90014,78.48,274,2009
90014,72.34,286,2009
90014,71.46,288,2010
90014,68.63,262,2010
90014,75.57,265,2010
90014,72.9,257,2010
90014,80.29,281,2010
90014,78.22,276,2010
90014,84.93,339,2010
90014,90.36,340,2010
90014,83.69,304,2010
90014,86.41,312,2010
90014,81.51,279,2010
90014,79.54,289,2010
90014,81.66,295,2011
90014,73.98,266,2011
90014,81.77,262,2011
90014,78.34,250,2011
90014,85.41,263,2011
90014,75.1,262,2011
90014,92.96,352,2011
90014,82.87,351,2011
90014,85.74,319,2011
90014,83.45,325,2011
90014,77.57,286,2011
90014,80.2,294,2011
90014,75.4,271,2012
90014,77.43,254,2012
90014,84.29,275,2012
90014,81.02,269,2012
90014,83.78,299,2012
90014,84.78,304,2012
90014,0,415,2012
90014,0,421,2012
90014,0,427,2012
90014,0,417,2012
90014,0,298,2012
90014,0,307,2013
90014,0,322,2013
90014,0,289,2013
90014,0,268,2013
90014,0,262,2013
90014,0,328,2013
90014,0,325,2013
90015,53.65,269,2005
90015,51.04,278,2005
90015,49.26,244,2005
90015,49.51,253,2005
90015,46.09,237,2005
90015,44.49,246,2005
90015,47.08,248,2006
90015,43.12,224,2006
90015,46.58,240,2006
90015,43.41,232,2006
90015,48.67,273,2006
90015,49.1,269,2006
90015,52.99,353,2006
90015,52.98,355,2006
90015,48.82,282,2006
90015,50.3,290,2006
90015,49.48,266,2006
90015,46.53,274,2006
90015,47.03,275,2007
90015,42.19,248,2007
90015,49.73,255,2007
90015,44.62,245,2007
90015,46.83,261,2007
90015,47.82,258,2007
90015,53.25,327,2007
90015,50.93,328,2007
90015,50.34,283,2007
90015,51.88,290,2007
90015,48.78,258,2007
90015,44.65,267,2007
90015,45.22,264,2008
90015,39.88,246,2008
90015,47.47,256,2008
90015,44.19,247,2008
90015,46.83,280,2008
90015,43.85,271,2008
90015,52.49,321,2008
90015,50.21,324,2008
90015,50.16,299,2008
90015,51.65,307,2008
90015,48.91,270,2008
90015,44.78,278,2008
90015,45.95,266,2009
90015,40.25,239,2009
90015,47.76,250,2009
90015,44.36,238,2009
90015,46.78,253,2009
90015,43.84,246,2009
90015,49.79,294,2009
90015,49.85,299,2009
90015,49.27,287,2009
90015,49.16,295,2009
90015,48.06,242,2009
90015,43.29,250,2009
90015,44.64,252,2010
90015,41.94,228,2010
90015,46.82,228,2010
90015,44.99,218,2010
90015,48.15,238,2010
90015,48.88,232,2010
90015,52.29,277,2010
90015,49.78,281,2010
90015,51.06,266,2010
90015,49.62,274,2010
90015,45.35,264,2010
90015,44.56,272,2010
90015,50.04,271,2011
90015,43.18,245,2011
90015,48.23,252,2011
90015,46.12,242,2011
90015,49.11,253,2011
90015,47.21,248,2011
90015,51.83,309,2011
90015,49.33,309,2011
90015,49.84,280,2011
90015,49.98,286,2011
90015,45.87,257,2011
90015,43.76,266,2011
90015,46.04,260,2012
90015,44.85,243,2012
90015,48.31,246,2012
90015,45.04,238,2012
90015,49.91,257,2012
90015,50.06,254,2012
90015,12.08,321,2012
90015,12.13,327,2012
90015,10.9,327,2012
90015,11.36,333,2012
90015,9.53,260,2012
90015,9.93,267,2013
90015,9.55,269,2013
90015,8.57,245,2013
90015,9.95,244,2013
90015,9.62,234,2013
90015,10.76,270,2013
90015,10.45,253,2013
90016,24.79,321,2005
90016,24.48,323,2005
90016,22.81,313,2005
90016,21.73,335,2005
90016,19.11,340,2005
90016,19.63,363,2005
90016,19.67,378,2006
90016,17.3,337,2006
90016,18.34,365,2006
90016,18.66,336,2006
90016,21.19,317,2006
90016,22.19,323,2006
90016,24.88,360,2006
90016,24.54,345,2006
90016,22.44,314,2006
90016,22.06,338,2006
90016,20.31,346,2006
90016,20.31,383,2006
90016,20.12,413,2007
90016,18.26,348,2007
90016,20.65,343,2007
90016,20.82,322,2007
90016,22.33,316,2007
90016,22.24,314,2007
90016,24.37,340,2007
90016,23.67,340,2007
90016,22.21,327,2007
90016,21.64,350,2007
90016,19.59,352,2007
90016,18.85,385,2007
90016,17.4,412,2008
90016,16.49,363,2008
90016,18.86,338,2008
90016,18.98,320,2008
90016,20.67,320,2008
90016,20.47,320,2008
90016,22.81,348,2008
90016,22.37,343,2008
90016,21.2,326,2008
90016,21.03,347,2008
90016,19.53,349,2008
90016,18.56,374,2008
90016,17.01,392,2009
90016,15.66,342,2009
90016,18.39,341,2009
90016,18.24,319,2009
90016,19.72,309,2009
90016,19.39,305,2009
90016,20.75,330,2009
90016,20.49,335,2009
90016,19.43,331,2009
90016,19.15,350,2009
90016,17.64,350,2009
90016,17.3,372,2009
90016,16.28,387,2010
90016,14.83,337,2010
90016,16.46,326,2010
90016,16.29,309,2010
90016,17.89,306,2010
90016,17.83,297,2010
90016,19.69,313,2010
90016,19.78,317,2010
90016,18.8,310,2010
90016,18.64,335,2010
90016,16.99,346,2010
90016,16.92,371,2010
90016,16.3,388,2011
90016,14.6,337,2011
90016,15.78,341,2011
90016,16.37,316,2011
90016,18.75,304,2011
90016,18.75,299,2011
90016,20.4,316,2011
90016,20.2,316,2011
90016,18.96,305,2011
90016,18.5,333,2011
90016,16.82,348,2011
90016,17.08,369,2011
90016,16.84,380,2012
90016,15.77,342,2012
90016,17.11,340,2012
90016,17.19,313,2012
90016,19.18,298,2012
90016,19.45,295,2012
90016,11.23,320,2012
90016,11.13,332,2012
90016,10.78,333,2012
90016,10.07,342,2012
90016,8.48,329,2012
90016,8.47,368,2013
90016,7.99,406,2013
90016,7.51,337,2013
90016,8.76,315,2013
90016,9.16,298,2013
90016,10.49,297,2013
90016,10.38,294,2013
90017,181.2,258,2005
90017,181.33,260,2005
90017,170.13,230,2005
90017,167.55,237,2005
90017,153.81,216,2005
90017,149.7,223,2005
90017,148.16,218,2006
90017,139,197,2006
90017,151.38,217,2006
90017,147.37,210,2006
90017,160.03,241,2006
90017,173.98,237,2006
90017,176.98,267,2006
90017,181.61,266,2006
90017,180.4,224,2006
90017,170.14,231,2006
90017,167.46,213,2006
90017,157.55,221,2006
90017,147.21,221,2007
90017,142.2,202,2007
90017,161.38,214,2007
90017,155.36,209,2007
90017,160.44,225,2007
90017,170.55,225,2007
90017,198.82,278,2007
90017,198.69,285,2007
90017,191.69,260,2007
90017,195.29,269,2007
90017,181.82,233,2007
90017,164.01,240,2007
90017,167.37,239,2008
90017,148.72,224,2008
90017,166.11,233,2008
90017,162.86,225,2008
90017,173.59,254,2008
90017,156.45,250,2008
90017,200.04,300,2008
90017,199.67,304,2008
90017,191.81,276,2008
90017,195.59,286,2008
90017,182.06,244,2008
90017,163.97,251,2008
90017,169.6,244,2009
90017,149.85,220,2009
90017,167.28,227,2009
90017,163.85,217,2009
90017,174.45,232,2009
90017,157.18,224,2009
90017,188.66,288,2009
90017,180.93,293,2009
90017,184.37,284,2009
90017,175.82,290,2009
90017,158.86,229,2009
90017,149.74,237,2009
90017,157.99,238,2010
90017,141.85,213,2010
90017,160.05,215,2010
90017,145.38,205,2010
90017,159.9,223,2010
90017,161.23,218,2010
90017,165.43,251,2010
90017,179.11,253,2010
90017,168.39,242,2010
90017,164.4,250,2010
90017,152.95,230,2010
90017,144.13,238,2010
90017,153.07,236,2011
90017,136.06,213,2011
90017,151.5,222,2011
90017,149,214,2011
90017,166.89,223,2011
90017,150.61,219,2011
90017,163.86,267,2011
90017,160.1,268,2011
90017,167.23,240,2011
90017,156.01,248,2011
90017,147.23,218,2011
90017,144.34,226,2011
90017,146.95,222,2012
90017,141.92,207,2012
90017,150.57,213,2012
90017,146.82,206,2012
90017,160.4,225,2012
90017,162.26,223,2012
90017,10.89,273,2012
90017,10.59,278,2012
90017,10.56,285,2012
90017,10.86,290,2012
90017,10.97,214,2012
90017,11.23,222,2013
90017,10.48,220,2013
90017,9.49,199,2013
90017,10.78,205,2013
90017,10.58,197,2013
90017,11.78,230,2013
90017,11.7,221,2013
90018,26.92,324,2005
90018,26.66,323,2005
90018,24.31,310,2005
90018,24.16,328,2005
90018,21.78,339,2005
90018,22.04,354,2005
90018,21.39,365,2006
90018,19.41,328,2006
90018,20.81,351,2006
90018,20.23,333,2006
90018,23.35,317,2006
90018,23.47,317,2006
90018,26.97,366,2006
90018,26.48,355,2006
90018,23.96,311,2006
90018,24.01,331,2006
90018,22.15,352,2006
90018,22.34,370,2006
90018,21.49,390,2007
90018,19.63,345,2007
90018,22.83,334,2007
90018,22.19,317,2007
90018,24.39,307,2007
90018,24.11,307,2007
90018,26.47,351,2007
90018,26.1,347,2007
90018,24.44,325,2007
90018,24.33,345,2007
90018,21.68,359,2007
90018,21.28,377,2007
90018,19.28,394,2008
90018,17.71,361,2008
90018,20.65,323,2008
90018,20.87,312,2008
90018,23.18,326,2008
90018,21.81,319,2008
90018,24.23,349,2008
90018,24.15,346,2008
90018,23.16,330,2008
90018,23.18,347,2008
90018,20.63,355,2008
90018,20.57,369,2008
90018,19.3,374,2009
90018,17.2,335,2009
90018,19.93,328,2009
90018,19.93,312,2009
90018,21.5,304,2009
90018,20.28,299,2009
90018,22.1,332,2009
90018,22.07,335,2009
90018,20.92,332,2009
90018,20.7,347,2009
90018,19.01,348,2009
90018,19.1,361,2009
90018,17.55,367,2010
90018,15.89,328,2010
90018,17.87,314,2010
90018,17.56,300,2010
90018,19.83,297,2010
90018,19.35,290,2010
90018,21.31,316,2010
90018,21.26,317,2010
90018,20.23,307,2010
90018,20.11,327,2010
90018,18.2,348,2010
90018,18.37,363,2010
90018,17.77,375,2011
90018,16.1,335,2011
90018,17.66,324,2011
90018,17.58,307,2011
90018,20.12,295,2011
90018,19.89,290,2011
90018,21.92,318,2011
90018,21.39,316,2011
90018,20.22,301,2011
90018,20.02,326,2011
90018,17.91,353,2011
90018,18.21,365,2011
90018,18.28,362,2012
90018,17.09,334,2012
90018,18.5,326,2012
90018,18.06,308,2012
90018,20.26,291,2012
90018,20.08,290,2012
90018,12.32,327,2012
90018,12.15,332,2012
90018,11.45,333,2012
90018,11.14,345,2012
90018,9.15,337,2012
90018,9.18,360,2013
90018,8.54,393,2013
90018,7.88,342,2013
90018,9.77,305,2013
90018,9.79,291,2013
90018,11.44,291,2013
90018,11.16,287,2013
90019,29.36,329,2005
90019,28.98,329,2005
90019,27.03,317,2005
90019,25.74,334,2005
90019,23.44,337,2005
90019,23.81,358,2005
90019,23.31,373,2006
90019,20.53,333,2006
90019,22.15,361,2006
90019,22.07,335,2006
90019,25.28,319,2006
90019,26.34,333,2006
90019,29.82,378,2006
90019,29.28,358,2006
90019,26.95,321,2006
90019,26.49,341,2006
90019,24.87,347,2006
90019,24.73,378,2006
90019,24.3,404,2007
90019,21.85,344,2007
90019,24.83,339,2007
90019,25.01,321,2007
90019,27.36,319,2007
90019,27.28,323,2007
90019,28.72,355,2007
90019,27.96,357,2007
90019,26.38,343,2007
90019,25.67,356,2007
90019,23.36,356,2007
90019,22.69,386,2007
90019,21.26,410,2008
90019,19.94,363,2008
90019,22.72,333,2008
90019,23.03,319,2008
90019,25.61,326,2008
90019,24.99,331,2008
90019,27.42,367,2008
90019,26.68,361,2008
90019,25.3,342,2008
90019,25.07,355,2008
90019,23.14,353,2008
90019,22.68,373,2008
90019,21.3,382,2009
90019,19.07,335,2009
90019,21.97,336,2009
90019,21.98,316,2009
90019,24.07,312,2009
90019,23.13,309,2009
90019,24.78,338,2009
90019,24.87,349,2009
90019,24.02,349,2009
90019,23.41,356,2009
90019,21.07,346,2009
90019,20.63,366,2009
90019,19.4,378,2010
90019,17.61,328,2010
90019,19.64,321,2010
90019,19.81,304,2010
90019,22.19,302,2010
90019,22.13,297,2010
90019,24.36,318,2010
90019,24.23,323,2010
90019,22.91,318,2010
90019,22.53,338,2010
90019,19.97,346,2010
90019,19.94,368,2010
90019,19.55,385,2011
90019,17.89,337,2011
90019,19.54,338,2011
90019,20.01,312,2011
90019,22.56,300,2011
90019,22.59,300,2011
90019,24.64,326,2011
90019,24.14,326,2011
90019,22.96,314,2011
90019,22.15,336,2011
90019,20.02,348,2011
90019,20.21,367,2011
90019,20.22,372,2012
90019,19.26,337,2012
90019,20.96,339,2012
90019,20.6,313,2012
90019,22.55,298,2012
90019,22.68,300,2012
90019,14.6,329,2012
90019,14.47,351,2012
90019,13.82,355,2012
90019,12.86,352,2012
90019,10.64,330,2012
90019,10.22,364,2013
90019,9.52,398,2013
90019,9.06,333,2013
90019,11.05,309,2013
90019,11.56,293,2013
90019,13.46,295,2013
90019,13.41,297,2013
90020,108.37,351,2005
90020,111.13,373,2005
90020,104.03,333,2005
90020,99.66,331,2005
90020,93.14,345,2005
90020,94.78,365,2005
90020,94.63,375,2006
90020,85.09,346,2006
90020,93.59,364,2006
90020,90.21,337,2006
90020,100.47,356,2006
90020,103.93,352,2006
90020,111.76,399,2006
90020,113.41,423,2006
90020,103.4,347,2006
90020,102.87,329,2006
90020,96.44,362,2006
90020,95.63,393,2006
90020,94.61,393,2007
90020,84.21,353,2007
90020,95.56,351,2007
90020,94.8,319,2007
90020,99.86,330,2007
90020,100.17,322,2007
90020,107.71,386,2007
90020,107.02,420,2007
90020,97.71,344,2007
90020,95.44,330,2007
90020,88.41,369,2007
90020,87.26,402,2007
90020,87.45,395,2008
90020,78.59,363,2008
90020,89.28,356,2008
90020,89.2,323,2008
90020,94.14,354,2008
90020,93.11,353,2008
90020,104.68,374,2008
90020,102.2,386,2008
90020,96.37,350,2008
90020,95.54,349,2008
90020,87.17,365,2008
90020,84.98,388,2008
90020,85.97,372,2009
90020,76.4,327,2009
90020,87.09,342,2009
90020,86.09,315,2009
90020,88.44,322,2009
90020,85.9,310,2009
90020,94,362,2009
90020,93.52,390,2009
90020,91.01,352,2009
90020,90.43,346,2009
90020,81.96,349,2009
90020,81.04,368,2009
90020,79.18,366,2010
90020,67.73,327,2010
90020,79.45,332,2010
90020,79.94,300,2010
90020,84.29,306,2010
90020,84.03,294,2010
90020,88.98,324,2010
90020,91.34,339,2010
90020,85.15,324,2010
90020,83.45,334,2010
90020,77.86,361,2010
90020,76.96,389,2010
90020,77.67,368,2011
90020,70.12,321,2011
90020,79.58,335,2011
90020,78.38,313,2011
90020,85.08,318,2011
90020,86.41,305,2011
90020,87.6,328,2011
90020,89.58,338,2011
90020,86.3,316,2011
90020,83.19,320,2011
90020,77.91,344,2011
90020,78.35,373,2011
90020,79.1,356,2012
90020,73.52,321,2012
90020,78.22,322,2012
90020,76.12,300,2012
90020,84.57,305,2012
90020,86.13,294,2012
90020,49.09,356,2012
90020,50.51,387,2012
90020,44.49,354,2012
90020,43.28,356,2012
90020,29.21,353,2012
90020,21.92,369,2013
90020,24.85,364,2013
90020,24.8,324,2013
90020,32.11,319,2013
90020,35.39,283,2013
90020,41.04,309,2013
90020,43.19,309,2013
90021,54.01,429,2005
90021,56.79,462,2005
90021,54.72,443,2005
90021,56.19,434,2005
90021,54.48,384,2005
90021,55.21,402,2005
90021,57.26,421,2006
90021,54.02,372,2006
90021,57.11,393,2006
90021,52.35,375,2006
90021,58.35,395,2006
90021,57.65,414,2006
90021,54.18,439,2006
90021,58.84,432,2006
90021,53.24,342,2006
90021,51.21,341,2006
90021,49.9,316,2006
90021,49.34,330,2006
90021,53.76,350,2007
90021,49.6,314,2007
90021,57.13,303,2007
90021,53.45,311,2007
90021,55.24,352,2007
90021,56.78,373,2007
90021,61.8,462,2007
90021,52.79,479,2007
90021,47.26,433,2007
90021,52.68,432,2007
90021,50.43,383,2007
90021,45.64,406,2007
90021,45.71,444,2008
90021,42.49,413,2008
90021,46.42,377,2008
90021,48.77,365,2008
90021,43.05,420,2008
90021,44.03,427,2008
90021,61.77,459,2008
90021,52.76,477,2008
90021,47.18,448,2008
90021,52.61,443,2008
90021,50.42,377,2008
90021,45.65,384,2008
90021,45.69,360,2009
90021,42.44,322,2009
90021,46.4,338,2009
90021,48.75,313,2009
90021,43.07,338,2009
90021,44.05,349,2009
90021,48.67,427,2009
90021,46.62,452,2009
90021,44.17,441,2009
90021,44.48,435,2009
90021,42.5,361,2009
90021,38.42,383,2009
90021,43.53,411,2010
90021,40,371,2010
90021,44.69,370,2010
90021,41.31,359,2010
90021,43.46,387,2010
90021,42.66,394,2010
90021,45.8,431,2010
90021,47.14,447,2010
90021,46.41,427,2010
90021,45.87,440,2010
90021,44.63,411,2010
90021,42.14,424,2010
90021,47.14,423,2011
90021,40.24,375,2011
90021,47.8,371,2011
90021,44.05,357,2011
90021,47.02,369,2011
90021,43.78,374,2011
90021,47.08,441,2011
90021,44.51,461,2011
90021,46.72,443,2011
90021,45.31,447,2011
90021,42.91,397,2011
90021,41.5,418,2011
90021,44.95,415,2012
90021,44.45,381,2012
90021,47.41,373,2012
90021,45.74,363,2012
90021,47.69,403,2012
90021,48.47,424,2012
90021,19.53,525,2012
90021,19.26,539,2012
90021,17.79,545,2012
90021,18.79,528,2012
90021,18.63,387,2012
90021,19.68,404,2013
90021,21.95,417,2013
90021,19.53,371,2013
90021,21.47,352,2013
90021,21.74,340,2013
90021,27.05,390,2013
90021,26,393,2013
90022,1.83,429,2005
90022,6.5,462,2005
90022,17.5,443,2005
90022,50.83,434,2005
90022,34.83,384,2005
90022,29,402,2005
90022,20.83,421,2006
90022,15,372,2006
90022,17.67,393,2006
90022,20,375,2006
90022,34.33,395,2006
90022,49.67,414,2006
90022,65.8,439,2006
90022,59.4,432,2006
90022,57,342,2006
90022,48.8,341,2006
90022,35.4,316,2006
90022,31.6,330,2006
90022,27,350,2007
90022,15.4,314,2007
90022,30.8,303,2007
90022,35,311,2007
90022,55.6,352,2007
90022,48,373,2007
90022,68.6,462,2007
90022,53.8,479,2007
90022,41,433,2007
90022,28,432,2007
90022,27.8,383,2007
90022,7.8,406,2007
90022,17.4,444,2008
90022,13,413,2008
90022,23.4,377,2008
90022,28.4,365,2008
90022,47.6,420,2008
90022,37.8,427,2008
90022,68.6,459,2008
90022,53.8,477,2008
90022,41,448,2008
90022,28,443,2008
90022,27.8,377,2008
90022,7.8,384,2008
90022,17.4,360,2009
90022,13,322,2009
90022,23.4,338,2009
90022,28.4,313,2009
90022,47.6,338,2009
90022,37.8,349,2009
90022,37.4,427,2009
90022,37.4,452,2009
90022,40.2,441,2009
90022,14.4,435,2009
90022,13.2,361,2009
90022,11.2,383,2009
90022,12.8,411,2010
90022,11.8,371,2010
90022,12.4,370,2010
90022,22.2,359,2010
90022,34.8,387,2010
90022,35.6,394,2010
90022,37,431,2010
90022,44.6,447,2010
90022,42.6,427,2010
90022,24.4,440,2010
90022,34,411,2010
90022,13.2,424,2010
90022,17,423,2011
90022,11.8,375,2011
90022,10.8,371,2011
90022,22.8,357,2011
90022,32.8,369,2011
90022,54.6,374,2011
90022,60.6,441,2011
90022,49.8,461,2011
90022,47.4,443,2011
90022,28.4,447,2011
90022,15,397,2011
90022,15.8,418,2011
90022,12.6,415,2012
90022,11.8,381,2012
90022,19.2,373,2012
90022,41.4,363,2012
90022,47,403,2012
90022,38.6,424,2012
90022,0,525,2012
90022,0,539,2012
90022,0,545,2012
90022,0,528,2012
90022,0,387,2012
90022,0,404,2013
90022,0,417,2013
90022,0,371,2013
90022,0,352,2013
90022,0,340,2013
90022,0,390,2013
90022,0,393,2013
90023,36.86,333,2005
90023,38.43,338,2005
90023,35.04,303,2005
90023,33.35,312,2005
90023,30.49,336,2005
90023,31.09,350,2005
90023,30.5,348,2006
90023,27.85,313,2006
90023,29.55,341,2006
90023,28.48,328,2006
90023,35.68,328,2006
90023,35.87,319,2006
90023,38.89,367,2006
90023,38.38,372,2006
90023,33.55,316,2006
90023,34.85,324,2006
90023,31.78,351,2006
90023,30.82,365,2006
90023,31.35,368,2007
90023,27.28,331,2007
90023,32.25,333,2007
90023,31.71,315,2007
90023,34.67,315,2007
90023,34.04,306,2007
90023,35.42,368,2007
90023,33.3,372,2007
90023,31.91,305,2007
90023,31.32,313,2007
90023,27.91,350,2007
90023,25.47,364,2007
90023,26.72,367,2008
90023,24.9,342,2008
90023,29.97,323,2008
90023,28.55,305,2008
90023,31.51,325,2008
90023,29.02,318,2008
90023,34.35,357,2008
90023,32.35,361,2008
90023,31.43,327,2008
90023,30.7,334,2008
90023,27.78,351,2008
90023,25.24,364,2008
90023,26.65,356,2009
90023,24.53,319,2009
90023,29.15,326,2009
90023,27.59,308,2009
90023,30.1,311,2009
90023,27.64,302,2009
90023,30.45,357,2009
90023,30.28,366,2009
90023,28.58,329,2009
90023,27.97,336,2009
90023,26.39,338,2009
90023,24.2,350,2009
90023,24.94,353,2010
90023,23.27,318,2010
90023,26.53,309,2010
90023,25.66,289,2010
90023,29.36,298,2010
90023,28.44,289,2010
90023,30.02,327,2010
90023,30.17,334,2010
